grid_id,luas_hijau_m2,luas_bangunan_m2,panjang_jalan_m,index_right,kecamatan,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,road_norm,build_norm,green_norm,emission_score,emission_label
5121,0.0,1367.064033805347,0.0,,,0.0,0.13670640338053472,0.0,0.0,0.0,0.0,0.006427025270350384,0.0,0.0025708101081401537,Rendah
5122,0.0,83479.67395700209,1327.3869780143518,,,1.327386978014352,8.34796739570021,0.0,0.0,0.015900530207722585,0.4062417058624901,0.3924658690557416,0.0,0.2788588593810437,Tinggi
5123,0.0,105779.83041322896,1157.6364210368895,,,1.1576364210368895,10.577983041322895,0.0,0.0,0.010943725971091596,0.3542901973877049,0.49730636337990486,0.0,0.30520960456827345,Tinggi
5124,0.0,78840.00316543654,1258.655684284793,,,1.2586556842847931,7.884000316543655,0.0,0.0,0.015964480838018824,0.3852067563916132,0.3706532248151542,0.0,0.26382331684354565,Tinggi
5125,0.0,53331.1142858489,155.4923228843557,,,0.1554923228843557,5.33311142858489,0.0,0.0,0.002915547695164486,0.04758783048448648,0.2507274061310723,0.0,0.11456731159777486,Sedang
5126,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah
5127,0.0,0.0,18.33232615098492,,,0.01833232615098492,0.0,0.0,0.0,18.33232615098492,0.005610538276595274,0.0,0.0,0.0016831614829785821,Rendah
5128,0.0,0.0,578.3777830014456,,,0.5783777830014456,0.0,0.0,0.0,578.3777830014456,0.177010307537409,0.0,0.0,0.0531030922612227,Sedang
5129,0.0,5118.122925670898,987.9805068610768,,,0.9879805068610769,0.5118122925670898,0.0,0.0,0.19299800399530254,0.3023676539802487,0.024062007752835256,0.0,0.1003350992952087,Sedang
5130,0.0,90130.65176529285,1274.1930403209917,,,1.2741930403209918,9.013065176529285,0.0,0.0,0.014137020850777834,0.3899619047585049,0.42373434031193935,0.0,0.28648230755232723,Tinggi
5131,0.0,1332.1113129765438,501.9482200075096,,,0.5019482200075096,0.13321113129765438,0.0,0.0,0.3765238619772642,0.15361933221276972,0.006262700838956406,0.0,0.04859087999941347,Rendah
5132,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah
5133,0.0,77008.5400669003,403.2648229026397,,,0.4032648229026397,7.70085400669003,0.0,0.0,0.005236556698719567,0.12341765610460287,0.36204290421207214,0.0,0.18184245851620973,Sedang
5134,0.0,171298.11723810565,1447.842171363051,,,1.447842171363051,17.129811723810565,0.0,0.0,0.008452128619848936,0.443106556909298,0.8053297439097922,0.0,0.45506386463670634,Tinggi
5135,0.0,140845.17709527235,1252.2370009424967,,,1.2522370009424968,14.084517709527233,0.0,0.0,0.008890812848228376,0.38324234291343806,0.6621602865803883,0.0,0.3798368175061867,Tinggi
5136,0.0,25433.46355126749,677.3652364778791,,,0.677365236477879,2.543346355126749,0.0,0.0,0.026631787814692224,0.20730503893473284,0.11957121898783452,0.0,0.11001999927555366,Sedang
5137,0.0,9494.972674970308,546.4192972663878,,,0.5464192972663878,0.9494972674970308,0.0,0.0,0.057542214575517024,0.16722953525560383,0.04463904236691349,0.0,0.06802447752344655,Sedang
5138,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rendah
5139,0.0,7083.330178513709,133.3191319569119,,,0.1333191319569119,0.7083330178513709,0.0,0.0,0.01881887611072388,0.040801810238714514,0.03330110435926022,0.0,0.02556098481531844,Rendah
5140,0.0,81630.57351083844,869.0496688057492,,,0.8690496688057492,8.163057351083843,0.0,0.0,0.010645999230804526,0.2659693260385913,0.3837726293822281,0.0,0.23329984956446864,Sedang
5141,16935.961545052425,91997.86090235988,943.0790359923224,,,0.9430790359923223,9.199786090235989,1.6935961545052427,0.18408881782815636,0.010250986009416246,0.288625730619855,0.43251271499827665,0.0677438461802097,0.23926965133120426,Sedang
5142,210.64939641253343,6301.735930248883,0.0,,,0.0,0.6301735930248883,0.021064939641253343,0.033421897846228704,0.0,0.0,0.02962656837518077,0.0008425975856501337,0.011597848074377269,Rendah
5143,61681.9353270592,109679.04584345172,515.1295769475045,,,0.5151295769475045,10.967904584345172,6.16819353270592,0.5623806486651083,0.0046966571994577575,0.15765343607063356,0.5156378793037231,0.2467277413082368,0.17953286015020825,Sedang
5144,38748.42926308592,39890.58956640313,333.25416447785284,,,0.33325416447785283,3.989058956640313,3.874842926308592,0.9713433253539743,0.008353995619129726,0.10199116196377062,0.1875390039183441,0.1549937170523437,0.05911483504076573,Sedang
