grid_id,kecamatan,cell_area_m2,bangunan_m2,hijau_m2,jalan_m,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,score,kategori_emisi
1696,Jatilawang,250000.0,11770.865105540339,238229.13489445968,574.417838658031,2.297671354632124,4.708346042216135,95.29165395778388,20.23716146580196,0.04879582237038085,-0.07714205816440799,Rendah
1697,Jatilawang,250000.0,0.0,250000.0,1036.414256741112,4.145657026964448,0.0,100.0,250000.0,1036.414256741112,-0.07821966870777376,Rendah
1698,Jatilawang,250000.0,131.05423813015958,249868.94576186984,500.5656910381701,2.0022627641526802,0.05242169525206383,99.94757830474794,1892.1690761305663,3.790606784954424,-0.09475740844682298,Rendah
1699,Jatilawang,250000.0,240183.00739419545,154215.98813221557,1425.573110159254,5.702292440637016,96.07320295767818,61.68639525288623,0.6420743404414633,0.0059353373508319015,0.18603240646607258,Tinggi
1699,Purwojati,250000.0,240183.00739419545,154215.98813221557,1425.573110159254,5.702292440637016,96.07320295767818,61.68639525288623,0.6420743404414633,0.0059353373508319015,0.18603240646607258,Tinggi
1700,Jatilawang,250000.0,240183.00739419545,154215.98813221557,1425.573110159254,5.702292440637016,96.07320295767818,61.68639525288623,0.6420743404414633,0.0059353373508319015,0.18603240646607258,Tinggi
1700,Purwojati,250000.0,240183.00739419545,154215.98813221557,1425.573110159254,5.702292440637016,96.07320295767818,61.68639525288623,0.6420743404414633,0.0059353373508319015,0.18603240646607258,Tinggi
1701,Jatilawang,250000.0,130093.50869859854,59686.73780827699,1066.69456215624,4.26677824862496,52.03740347943941,23.874695123310794,0.4587952128445216,0.008199381917245605,0.120490874855764,Tinggi
1701,Purwojati,250000.0,130093.50869859854,59686.73780827699,1066.69456215624,4.26677824862496,52.03740347943941,23.874695123310794,0.4587952128445216,0.008199381917245605,0.120490874855764,Tinggi
1702,Jatilawang,250000.0,130093.50869859854,59686.73780827699,1066.69456215624,4.26677824862496,52.03740347943941,23.874695123310794,0.4587952128445216,0.008199381917245605,0.120490874855764,Tinggi
1702,Purwojati,250000.0,130093.50869859854,59686.73780827699,1066.69456215624,4.26677824862496,52.03740347943941,23.874695123310794,0.4587952128445216,0.008199381917245605,0.120490874855764,Tinggi
1703,Purwojati,250000.0,2254.232344590198,0.0,127.43636790593733,0.5097454716237493,0.9016929378360792,0.0,0.0,0.05650697951881938,0.005942774506227759,Sedang
1704,Purwojati,250000.0,13012.753570990919,2878.178454829132,661.7452771882097,2.6469811087528385,5.205101428396368,1.151271381931653,0.2211643580868864,0.05084968557137215,0.030728283242760467,Sedang
1705,Purwojati,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1706,Purwojati,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1707,Purwojati,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1708,Wangon,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1708,Purwojati,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1709,Wangon,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1709,Purwojati,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1710,Wangon,250000.0,0.0,0.0,211.4533216337579,0.8458132865350316,0.0,0.0,0.0,211.4533216337579,0.006594055680135071,Sedang
1710,Purwojati,250000.0,0.0,0.0,211.4533216337579,0.8458132865350316,0.0,0.0,0.0,211.4533216337579,0.006594055680135071,Sedang
1711,Wangon,250000.0,0.0,0.0,211.4533216337579,0.8458132865350316,0.0,0.0,0.0,211.4533216337579,0.006594055680135071,Sedang
1711,Purwojati,250000.0,0.0,0.0,211.4533216337579,0.8458132865350316,0.0,0.0,0.0,211.4533216337579,0.006594055680135071,Sedang
1712,Wangon,250000.0,122417.82208646795,10455.446859831702,1961.5261079186298,7.84610443167452,48.96712883458718,4.18217874393268,0.08540718397410096,0.01602307614537532,0.16346016261872867,Tinggi
1712,Purwojati,250000.0,122417.82208646795,10455.446859831702,1961.5261079186298,7.84610443167452,48.96712883458718,4.18217874393268,0.08540718397410096,0.01602307614537532,0.16346016261872867,Tinggi
1713,Wangon,250000.0,122417.82208646795,10455.446859831702,1961.5261079186298,7.84610443167452,48.96712883458718,4.18217874393268,0.08540718397410096,0.01602307614537532,0.16346016261872867,Tinggi
1713,Purwojati,250000.0,122417.82208646795,10455.446859831702,1961.5261079186298,7.84610443167452,48.96712883458718,4.18217874393268,0.08540718397410096,0.01602307614537532,0.16346016261872867,Tinggi
1714,Purwojati,250000.0,47707.37405173469,176722.08775121797,1022.77313193437,4.09109252773748,19.082949620693874,70.6888351004872,3.7042152717169015,0.021438021149605323,-0.0045791973175794,Sedang
1715,Purwojati,250000.0,41492.94732257429,208507.05267742573,518.0133976469418,2.0720535905877675,16.597178929029717,83.40282107097029,5.0249992138971535,0.012484071318158799,-0.03980124192820428,Sedang
1716,Purwojati,250000.0,0.0,231581.72392534013,1105.387865887689,4.421551463550756,0.0,92.63268957013605,231581.72392534013,1105.387865887689,-0.06792496336971549,Sedang
1717,Wangon,250000.0,45883.5875801943,405188.0347706342,0.0,0.0,18.35343503207772,162.0752139082537,8.830591188434921,0.0,-0.13908483449454867,Rendah
1717,Purwojati,250000.0,45883.5875801943,405188.0347706342,0.0,0.0,18.35343503207772,162.0752139082537,8.830591188434921,0.0,-0.13908483449454867,Rendah
1718,Wangon,250000.0,45883.5875801943,405188.0347706342,0.0,0.0,18.35343503207772,162.0752139082537,8.830591188434921,0.0,-0.13908483449454867,Rendah
1718,Purwojati,250000.0,45883.5875801943,405188.0347706342,0.0,0.0,18.35343503207772,162.0752139082537,8.830591188434921,0.0,-0.13908483449454867,Rendah
1719,Wangon,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1720,Wangon,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1720,Purwojati,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1720,Ajibarang,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1721,Wangon,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1721,Purwojati,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1721,Ajibarang,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1722,Wangon,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1722,Purwojati,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1722,Ajibarang,250000.0,0.0,750000.0,0.0,0.0,0.0,300.0,750000.0,0.0,-0.3,Rendah
1723,Ajibarang,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1724,Ajibarang,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1725,Ajibarang,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1726,Ajibarang,250000.0,51374.9897494039,198625.0102505961,324.99770592372454,1.299990823694898,20.549995899761562,79.45000410023843,3.866105766904484,0.006325867540634492,-0.032820384211096655,Sedang
1727,Ajibarang,250000.0,45069.976146197594,47399.26657844109,651.5429341670107,2.606171736668043,18.02799045847904,18.959706631376438,1.0516583094337957,0.014455931286102798,0.03872202461840964,Sedang
1728,Ajibarang,250000.0,13633.424933630404,24427.282581445164,685.3102063135417,2.7412408252541667,5.453369973452162,9.770913032578065,1.7915887688958052,0.05026322779651447,0.022477083904469307,Sedang
1729,Ajibarang,250000.0,574.6447458754171,38672.31908022734,680.6757006902869,2.7227028027611477,0.22985789835016684,15.468927632090935,67.180877368065,1.1824579405395996,0.004629062942361796,Sedang
1730,Ajibarang,250000.0,35041.20697604315,0.0,322.39647883935606,1.2895859153574243,14.016482790417259,0.0,0.0,0.009200233280391407,0.040657112692827166,Sedang
1731,Ajibarang,250000.0,174.40483566951576,0.0,0.0,0.0,0.0697619342678063,0.0,0.0,0.0,0.00015231704797436028,Sedang
1732,Ajibarang,250000.0,60004.20508825159,0.0,349.7514304101721,1.3990057216406884,24.001682035300636,0.0,0.0,0.00582868485985143,0.06331167992793937,Sedang
1733,Ajibarang,250000.0,156110.5600559141,0.0,1384.2237268189385,5.536894907275754,62.444224022365646,0.0,0.0,0.008866888053153492,0.17950593757290648,Tinggi
1734,Ajibarang,250000.0,22948.769936565863,0.0,101.01131557396158,0.4040452622958463,9.179507974626345,0.0,0.0,0.004401408635169814,0.02319236755534238,Sedang
1735,Ajibarang,250000.0,76968.74072670747,7113.45374571599,950.1325776228783,3.800530310491513,30.78749629068299,2.8453814982863963,0.09241883470769854,0.01234423513256288,0.09370499473660367,Tinggi
1736,Ajibarang,250000.0,146921.5576499607,0.0,1504.0179675394538,6.016071870157815,58.76862305998428,0.0,0.0,0.010236807686963487,0.17521640910468717,Tinggi
1737,Ajibarang,250000.0,300107.7750656646,0.0,2540.5677474540717,10.162270989816287,120.04311002626584,0.0,0.0,0.008465489710849636,0.34132634117724414,Tinggi
1737,Pekuncen,250000.0,300107.7750656646,0.0,2540.5677474540717,10.162270989816287,120.04311002626584,0.0,0.0,0.008465489710849636,0.34132634117724414,Tinggi
1738,Ajibarang,250000.0,300107.7750656646,0.0,2540.5677474540717,10.162270989816287,120.04311002626584,0.0,0.0,0.008465489710849636,0.34132634117724414,Tinggi
1738,Pekuncen,250000.0,300107.7750656646,0.0,2540.5677474540717,10.162270989816287,120.04311002626584,0.0,0.0,0.008465489710849636,0.34132634117724414,Tinggi
1739,Pekuncen,250000.0,107701.65207156318,0.0,1275.5793144799368,5.102317257919747,43.08066082862527,0.0,0.0,0.01184352743358981,0.13383983916146922,Tinggi
1740,Pekuncen,250000.0,92399.19142651653,6197.774823745243,1045.217766076508,4.180871064306032,36.95967657060661,2.4791099294980974,0.06707534614443059,0.011311857150293272,0.11055128537295866,Tinggi
1741,Pekuncen,250000.0,34430.086988238734,0.0,790.8970113301789,3.1635880453207155,13.772034795295493,0.0,0.0,0.022970434003444045,0.05473332075269954,Sedang
1742,Pekuncen,250000.0,53436.04715091946,0.0,996.2146988558379,3.9848587954233516,21.374418860367783,0.0,0.0,0.018642772233321215,0.0777349590846116,Tinggi
1743,Pekuncen,250000.0,190452.35428169207,0.0,2679.697348329065,10.718789393316259,76.18094171267683,0.0,0.0,0.014070097943067099,0.24989709196117488,Tinggi
1744,Pekuncen,250000.0,37666.50385389578,0.0,610.5353493246114,2.4421413972984456,15.066601541558313,0.0,0.0,0.01620854282494396,0.051935376919516565,Sedang
1745,Pekuncen,250000.0,15905.662688064396,0.0,156.4540156576952,0.6258160626307808,6.362265075225758,0.0,0.0,0.009835753654039001,0.018770196372285105,Sedang
1746,Pekuncen,250000.0,242378.6900139078,0.0,2228.2141765830224,8.91285670633209,96.95147600556312,0.0,0.0,0.009193072969336528,0.2811678766676002,Tinggi
1747,Pekuncen,250000.0,145275.59900745808,0.0,1091.7084152843418,4.366833661137367,58.11023960298323,0.0,0.0,0.0075146886886324794,0.16092125870749152,Tinggi
1748,Pekuncen,250000.0,84377.37045228845,0.0,1146.4369551771995,4.585747820708798,33.75094818091538,0.0,0.0,0.013586858208235362,0.10944226607321532,Tinggi
1749,Pekuncen,250000.0,29281.71750322808,4161.683400448949,597.8724307367996,2.3914897229471985,11.712687001291231,1.6646733601795798,0.1421208055567306,0.0204172454510375,0.04237748491573084,Sedang
1750,Pekuncen,250000.0,41156.27337565118,169267.41099355428,384.57357798585815,1.5382943119434327,16.462509350260472,67.70696439742171,4.112697394907934,0.00934400037815366,-0.026906375300116497,Sedang
1751,Pekuncen,250000.0,0.0,92837.3855035504,0.0,0.0,0.0,37.13495420142016,92837.3855035504,0.0,-0.041048858793658764,Sedang
1752,Pekuncen,250000.0,0.0,104508.48561936832,0.0,0.0,0.0,41.80339424774733,104508.48561936832,0.0,-0.04620933738773273,Sedang
1753,Pekuncen,250000.0,0.0,225741.87426352725,0.0,0.0,0.0,90.29674970541089,225741.87426352725,0.0,-0.09981373635414391,Rendah
1754,Pekuncen,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1755,Pekuncen,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1756,Pekuncen,236646.4854493745,0.0,236646.4854493745,0.0,0.0,0.0,100.0,236646.4854493745,0.0,-0.11053967798373891,Rendah
1757,Pekuncen,31476.214577735638,0.0,31476.214577735635,0.0,0.0,0.0,99.99999999999999,31476.214577735635,0.0,-0.11053967798373888,Rendah
1758,Jatilawang,181355.37038505875,0.0,181355.3703850588,389.4911103836356,2.1476679160736034,0.0,100.00000000000003,181355.3703850588,389.4911103836356,-0.09379621693095203,Rendah
1759,Jatilawang,250000.0,0.0,211352.8170086757,0.0,0.0,0.0,84.54112680347028,211352.8170086757,0.0,-0.09345148933238044,Rendah
1760,Jatilawang,250000.0,0.0,163905.6379401847,0.0,0.0,0.0,65.56225517607388,163905.6379401847,0.0,-0.07247230575050925,Rendah
1761,Jatilawang,250000.0,0.0,77961.75725964723,0.0,0.0,0.0,31.18470290385889,77961.75725964723,0.0,-0.0344714701701113,Sedang
1762,Jatilawang,250000.0,0.0,242958.25131973598,1040.430798832988,4.161723195331953,0.0,97.18330052789439,242958.25131973598,1040.430798832988,-0.07498084452276033,Rendah
1762,Wangon,250000.0,0.0,242958.25131973598,1040.430798832988,4.161723195331953,0.0,97.18330052789439,242958.25131973598,1040.430798832988,-0.07498084452276033,Rendah
1763,Jatilawang,250000.0,0.0,242958.25131973598,1040.430798832988,4.161723195331953,0.0,97.18330052789439,242958.25131973598,1040.430798832988,-0.07498084452276033,Rendah
1763,Wangon,250000.0,0.0,242958.25131973598,1040.430798832988,4.161723195331953,0.0,97.18330052789439,242958.25131973598,1040.430798832988,-0.07498084452276033,Rendah
1764,Jatilawang,250000.0,0.0,340873.1742040286,0.0,0.0,0.0,136.34926968161145,340873.1742040286,0.0,-0.15072004363923305,Rendah
1764,Wangon,250000.0,0.0,340873.1742040286,0.0,0.0,0.0,136.34926968161145,340873.1742040286,0.0,-0.15072004363923305,Rendah
1765,Jatilawang,250000.0,0.0,340873.1742040286,0.0,0.0,0.0,136.34926968161145,340873.1742040286,0.0,-0.15072004363923305,Rendah
1765,Wangon,250000.0,0.0,340873.1742040286,0.0,0.0,0.0,136.34926968161145,340873.1742040286,0.0,-0.15072004363923305,Rendah
1766,Jatilawang,250000.0,128666.26649347114,332198.6448936905,332.7520056775883,1.3310080227103531,51.46650659738845,132.8794579574762,2.5818427168540725,0.0025861434282858013,-0.02413672118943265,Sedang
1766,Wangon,250000.0,128666.26649347114,332198.6448936905,332.7520056775883,1.3310080227103531,51.46650659738845,132.8794579574762,2.5818427168540725,0.0025861434282858013,-0.02413672118943265,Sedang
1767,Jatilawang,250000.0,128666.26649347114,332198.6448936905,332.7520056775883,1.3310080227103531,51.46650659738845,132.8794579574762,2.5818427168540725,0.0025861434282858013,-0.02413672118943265,Sedang
1767,Wangon,250000.0,128666.26649347114,332198.6448936905,332.7520056775883,1.3310080227103531,51.46650659738845,132.8794579574762,2.5818427168540725,0.0025861434282858013,-0.02413672118943265,Sedang
1768,Jatilawang,250000.0,145009.73614000727,90807.46313443799,1234.717392328433,4.9388695693137326,58.003894456002904,36.3229852537752,0.6262120002395116,0.008514661915351692,0.12499741193900132,Tinggi
1769,Jatilawang,250000.0,34700.972888645796,215299.0271113542,486.1170939900595,1.9444683759602381,13.88038915545832,86.11961084454168,6.204230168763641,0.014008341702932777,-0.0497308349476666,Sedang
1770,Jatilawang,250000.0,12656.409251062616,237343.5907489374,598.0115679794706,2.392046271917882,5.062563700425046,94.93743629957496,18.751356303740586,0.047245969227807515,-0.07524135666868861,Rendah
1771,Jatilawang,250000.0,79298.7368213892,139406.89840811776,866.4710571975089,3.4658842287900358,31.71949472855568,55.762759363247106,1.757974288390275,0.0109265313092918,0.03463626699078387,Sedang
1772,Jatilawang,250000.0,226876.01186168517,85566.46924892475,1242.9976206512479,4.971990482604991,90.75040474467406,34.2265876995699,0.3771491370888209,0.0054787288075225414,0.1990711637982214,Tinggi
1772,Purwojati,250000.0,226876.01186168517,85566.46924892475,1242.9976206512479,4.971990482604991,90.75040474467406,34.2265876995699,0.3771491370888209,0.0054787288075225414,0.1990711637982214,Tinggi
1773,Jatilawang,250000.0,226876.01186168517,85566.46924892475,1242.9976206512479,4.971990482604991,90.75040474467406,34.2265876995699,0.3771491370888209,0.0054787288075225414,0.1990711637982214,Tinggi
1773,Purwojati,250000.0,226876.01186168517,85566.46924892475,1242.9976206512479,4.971990482604991,90.75040474467406,34.2265876995699,0.3771491370888209,0.0054787288075225414,0.1990711637982214,Tinggi
1774,Jatilawang,250000.0,52720.323688603654,82520.22608956396,1166.2122853498506,4.664849141399403,21.088129475441463,33.008090435825586,1.5652153685853245,0.022120314964738666,0.04592412407494997,Sedang
1774,Purwojati,250000.0,52720.323688603654,82520.22608956396,1166.2122853498506,4.664849141399403,21.088129475441463,33.008090435825586,1.5652153685853245,0.022120314964738666,0.04592412407494997,Sedang
1775,Jatilawang,250000.0,52720.323688603654,82520.22608956396,1166.2122853498506,4.664849141399403,21.088129475441463,33.008090435825586,1.5652153685853245,0.022120314964738666,0.04592412407494997,Sedang
1775,Purwojati,250000.0,52720.323688603654,82520.22608956396,1166.2122853498506,4.664849141399403,21.088129475441463,33.008090435825586,1.5652153685853245,0.022120314964738666,0.04592412407494997,Sedang
1776,Purwojati,250000.0,0.0,72489.83203528175,0.0,0.0,0.0,28.995932814112702,72489.83203528175,0.0,-0.032052010761101465,Sedang
1777,Purwojati,250000.0,1677.2477502567242,35142.70887464582,587.5413939374572,2.3501655757498288,0.6708991001026896,14.057083549858326,20.940119758402762,0.3500921683628535,0.004248330679383577,Sedang
1778,Purwojati,250000.0,0.0,134603.37914595878,0.0,0.0,0.0,53.84135165838351,134603.37914595878,0.0,-0.0595160567452696,Sedang
1779,Purwojati,250000.0,0.0,63574.73877916337,0.0,0.0,0.0,25.429895511665347,63574.73877916337,0.0,-0.02811012461019615,Sedang
1780,Purwojati,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sedang
1781,Purwojati,250000.0,1137.838858162654,0.0,163.40593579649178,0.653623743185967,0.45513554326506167,0.0,0.0,0.143484685849342,0.006089459727779116,Sedang
1782,Wangon,250000.0,127610.1938356582,63158.121092279995,1601.3707851970448,6.40548314078818,51.04407753426328,25.263248436912,0.4949261831498658,0.012548826925476002,0.13346074544121234,Tinggi
1782,Purwojati,250000.0,127610.1938356582,63158.121092279995,1601.3707851970448,6.40548314078818,51.04407753426328,25.263248436912,0.4949261831498658,0.012548826925476002,0.13346074544121234,Tinggi
1783,Wangon,250000.0,127610.1938356582,63158.121092279995,1601.3707851970448,6.40548314078818,51.04407753426328,25.263248436912,0.4949261831498658,0.012548826925476002,0.13346074544121234,Tinggi
1783,Purwojati,250000.0,127610.1938356582,63158.121092279995,1601.3707851970448,6.40548314078818,51.04407753426328,25.263248436912,0.4949261831498658,0.012548826925476002,0.13346074544121234,Tinggi
1784,Wangon,250000.0,186854.62770333234,62472.35503972795,2144.501072968982,8.578004291875928,74.74185108133294,24.988942015891176,0.33433488628404756,0.01147678076024433,0.20244250750122672,Tinggi
1784,Purwojati,250000.0,186854.62770333234,62472.35503972795,2144.501072968982,8.578004291875928,74.74185108133294,24.988942015891176,0.33433488628404756,0.01147678076024433,0.20244250750122672,Tinggi
1785,Wangon,250000.0,186854.62770333234,62472.35503972795,2144.501072968982,8.578004291875928,74.74185108133294,24.988942015891176,0.33433488628404756,0.01147678076024433,0.20244250750122672,Tinggi
1785,Purwojati,250000.0,186854.62770333234,62472.35503972795,2144.501072968982,8.578004291875928,74.74185108133294,24.988942015891176,0.33433488628404756,0.01147678076024433,0.20244250750122672,Tinggi
1786,Purwojati,250000.0,28258.04919076106,221741.95080923894,436.40352112280965,1.7456140844912387,11.303219676304424,88.69678032369558,7.8467590792734345,0.015442965479018533,-0.059756869265650284,Sedang
1787,Purwojati,250000.0,50321.595672327385,199678.40432767262,260.08050700422666,1.0403220280169065,20.128638268930953,79.87136173106904,3.967967106225338,0.005168264942009859,-0.03623054401654821,Sedang
1788,Purwojati,250000.0,33094.018223089464,216905.98177691057,704.2024633744335,2.816809853497734,13.237607289235786,86.76239271076423,6.554037236504114,0.021278201408667943,-0.04504393075153032,Sedang
1789,Wangon,250000.0,113855.33627245977,386144.6637275402,2167.943627043506,8.671774508174023,45.54213450898391,154.45786549101607,3.3915078981945346,0.019041045039914047,-0.0036951563480605853,Sedang
1789,Purwojati,250000.0,113855.33627245977,386144.6637275402,2167.943627043506,8.671774508174023,45.54213450898391,154.45786549101607,3.3915078981945346,0.019041045039914047,-0.0036951563480605853,Sedang
1790,Wangon,250000.0,113855.33627245977,386144.6637275402,2167.943627043506,8.671774508174023,45.54213450898391,154.45786549101607,3.3915078981945346,0.019041045039914047,-0.0036951563480605853,Sedang
1790,Purwojati,250000.0,113855.33627245977,386144.6637275402,2167.943627043506,8.671774508174023,45.54213450898391,154.45786549101607,3.3915078981945346,0.019041045039914047,-0.0036951563480605853,Sedang
1791,Wangon,250000.0,40324.54519095315,459675.4548090469,0.0,0.0,16.12981807638126,183.87018192361876,11.399113208075683,0.0,-0.16803193026432484,Rendah
1791,Purwojati,250000.0,40324.54519095315,459675.4548090469,0.0,0.0,16.12981807638126,183.87018192361876,11.399113208075683,0.0,-0.16803193026432484,Rendah
1792,Wangon,250000.0,40324.54519095315,459675.4548090469,0.0,0.0,16.12981807638126,183.87018192361876,11.399113208075683,0.0,-0.16803193026432484,Rendah
1792,Purwojati,250000.0,40324.54519095315,459675.4548090469,0.0,0.0,16.12981807638126,183.87018192361876,11.399113208075683,0.0,-0.16803193026432484,Rendah
1793,Wangon,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1793,Purwojati,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1793,Ajibarang,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1794,Wangon,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1794,Purwojati,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1794,Ajibarang,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1795,Wangon,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1795,Purwojati,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1795,Ajibarang,250000.0,112501.7250297709,637498.2749702291,0.0,0.0,45.000690011908354,254.99930998809165,5.666514076005998,0.0,-0.18362165737244185,Rendah
1796,Purwojati,250000.0,0.0,500000.0,0.0,0.0,0.0,200.0,500000.0,0.0,-0.22107935596747783,Rendah
1796,Ajibarang,250000.0,0.0,500000.0,0.0,0.0,0.0,200.0,500000.0,0.0,-0.22107935596747783,Rendah
1797,Purwojati,250000.0,0.0,500000.0,0.0,0.0,0.0,200.0,500000.0,0.0,-0.22107935596747783,Rendah
1797,Ajibarang,250000.0,0.0,500000.0,0.0,0.0,0.0,200.0,500000.0,0.0,-0.22107935596747783,Rendah
1798,Ajibarang,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1799,Ajibarang,250000.0,0.0,250000.0,0.0,0.0,0.0,100.0,250000.0,0.0,-0.11053967798373891,Rendah
1800,Ajibarang,250000.0,80998.47411116914,169001.5258888309,341.81497663187497,1.3672599065275,32.39938964446766,67.60061035553235,2.0864521374161242,0.004219965381043648,0.006674104214940829,Sedang
1801,Ajibarang,250000.0,155722.07965057527,61384.55139445119,787.8182980802287,3.151273192320915,62.28883186023011,24.553820557780476,0.39419045354221793,0.005059097854011124,0.13342636705186867,Tinggi
1802,Ajibarang,250000.0,76900.7525114305,32967.68190623069,493.57632833902267,1.9743053133560906,30.7603010045722,13.187072762492274,0.42869870750124256,0.006418271524639944,0.06797648893974416,Sedang
1803,Ajibarang,250000.0,11031.290622779563,0.0,0.0,0.0,4.4125162491118255,0.0,0.0,0.0,0.009634214650980102,Sedang
1804,Ajibarang,250000.0,129662.07317601966,0.0,930.3048876375046,3.7212195505500185,51.86482927040787,0.0,0.0,0.0071747866593798925,0.14225185322588585,Tinggi
1805,Ajibarang,250000.0,46259.35989075579,0.0,664.1438251333211,2.6565753005332846,18.503743956302316,0.0,0.0,0.014356650633538132,0.0611117274193501,Sedang
1806,Ajibarang,250000.0,125677.5725616152,0.0,1101.4641106159086,4.405856442463635,50.27102902464608,0.0,0.0,0.008764136066837524,0.14410948260293313,Tinggi
1807,Ajibarang,250000.0,166768.12603168993,0.0,1586.0361069427177,6.34414442777087,66.70725041267596,0.0,0.0,0.0095103700827774,0.1951071667654909,Tinggi
1808,Ajibarang,250000.0,107989.74160223053,0.0,1009.1976720755933,4.036790688302373,43.195896640892215,0.0,0.0,0.009345224017377696,0.12578447792870362,Tinggi
1809,Ajibarang,250000.0,13510.61729389137,0.0,0.0,0.0,5.404246917556548,0.0,0.0,0.0,0.011799542911851577,Sedang
1809,Pekuncen,250000.0,13510.61729389137,0.0,0.0,0.0,5.404246917556548,0.0,0.0,0.0,0.011799542911851577,Sedang
1810,Ajibarang,250000.0,13510.61729389137,0.0,0.0,0.0,5.404246917556548,0.0,0.0,0.0,0.011799542911851577,Sedang
1810,Pekuncen,250000.0,13510.61729389137,0.0,0.0,0.0,5.404246917556548,0.0,0.0,0.0,0.011799542911851577,Sedang
1811,Ajibarang,250000.0,217847.58521878763,0.0,1801.244149273965,7.204976597095859,87.13903408751506,0.0,0.0,0.008268330719086179,0.24642872828767787,Tinggi
1811,Pekuncen,250000.0,217847.58521878763,0.0,1801.244149273965,7.204976597095859,87.13903408751506,0.0,0.0,0.008268330719086179,0.24642872828767787,Tinggi
1812,Ajibarang,250000.0,217847.58521878763,0.0,1801.244149273965,7.204976597095859,87.13903408751506,0.0,0.0,0.008268330719086179,0.24642872828767787,Tinggi
1812,Pekuncen,250000.0,217847.58521878763,0.0,1801.244149273965,7.204976597095859,87.13903408751506,0.0,0.0,0.008268330719086179,0.24642872828767787,Tinggi
1813,Ajibarang,250000.0,116747.8097034245,43282.544701635474,1860.5023264972629,7.4420093059890515,46.6991238813698,17.31301788065419,0.3707322139864686,0.015935942569551442,0.14084307986586264,Tinggi
1813,Pekuncen,250000.0,116747.8097034245,43282.544701635474,1860.5023264972629,7.4420093059890515,46.6991238813698,17.31301788065419,0.3707322139864686,0.015935942569551442,0.14084307986586264,Tinggi
