grid_id,kecamatan,cell_area_m2,bangunan_m2,hijau_m2,jalan_m,road_km_per_km2,building_area_pct,green_area_pct,ratio_green_building,ratio_road_building,score,kategori_emisi,wilayah
59,Tegalrejo,250000.0,0.0,0.0,7515.646556172264,30.062586224689056,0.0,0.0,0.0,7515.646556172264,0.14959887042163159,Sedang,Yogyakarta
59,Tegalrejo,250000.0,0.0,0.0,7515.646556172264,30.062586224689056,0.0,0.0,0.0,7515.646556172264,0.14959887042163159,Sedang,Yogyakarta
60,Jetis,250000.0,0.0,21393.978134280762,5524.693401738873,22.098773606955493,0.0,8.557591253712305,21393.978134280762,5524.693401738873,0.041027974677528195,Rendah,Yogyakarta
60,Jetis,250000.0,0.0,21393.978134280762,5524.693401738873,22.098773606955493,0.0,8.557591253712305,21393.978134280762,5524.693401738873,0.041027974677528195,Rendah,Yogyakarta
60,Tegalrejo,250000.0,0.0,21393.978134280762,5524.693401738873,22.098773606955493,0.0,8.557591253712305,21393.978134280762,5524.693401738873,0.041027974677528195,Rendah,Yogyakarta
60,Tegalrejo,250000.0,0.0,21393.978134280762,5524.693401738873,22.098773606955493,0.0,8.557591253712305,21393.978134280762,5524.693401738873,0.041027974677528195,Rendah,Yogyakarta
61,Tegalrejo,152593.710965956,0.0,0.0,1448.0451404596226,9.489546661478629,0.0,0.0,0.0,1448.0451404596226,0.047222333127304034,Rendah,Yogyakarta
62,Mergangsan,6777.9434443460195,0.0,0.0,167.22404597361438,24.67179718253746,0.0,0.0,0.0,167.22404597361438,0.12277296977024711,Sedang,Yogyakarta
62,Mergangsan,6777.9434443460195,0.0,0.0,167.22404597361438,24.67179718253746,0.0,0.0,0.0,167.22404597361438,0.12277296977024711,Sedang,Yogyakarta
62,Mantrijeron,6777.9434443460195,0.0,0.0,167.22404597361438,24.67179718253746,0.0,0.0,0.0,167.22404597361438,0.12277296977024711,Sedang,Yogyakarta
